gene_id,gene_symbol,logFC_CRISPRoff,padj_CRISPRoff,logFC_KO,padj_KO,significant
ENSG00000151247.13,EIF4E,-0.04432702326781489,0.8424334344874586,0.18635418500800555,0.4669234536058144,Not significant
ENSG00000166788.10,SAAL1,-0.07840800133649325,0.8426120347653581,-0.4881172009304786,0.14437610280237664,Not significant
ENSG00000276672.1,NA,-0.2381612964827935,0.8426120347653581,-0.1861005773478574,0.8583711963595476,Not significant
ENSG00000110075.15,PPP6R3,0.04602505646887935,0.8426120347653581,-0.06270474601858693,0.858933546625415,Not significant
ENSG00000197162.10,ZNF785,0.1382226795716101,0.8426120347653581,0.27416202678685747,0.610666582564679,Not significant
ENSG00000004455.18,AK2,0.04539098526371943,0.8426120347653581,0.1776542620862078,0.5591706185562278,Not significant
ENSG00000128928.10,IVD,0.04833058128831562,0.8428558135894136,-0.11160652993059884,0.8103172288871872,Not significant
ENSG00000278768.5,NA,-0.15626968599391824,0.8430027986896247,0.11240616734582108,0.9319792496607132,Not significant
ENSG00000149231.16,CCDC82,0.06000082209806445,0.844587955049748,0.10446455128508685,0.6977803885874571,Not significant
ENSG00000291010.2,MRPS31P5,0.1802172422565042,0.8450037238796643,0.224867991625893,0.7096276761126784,Not significant
ENSG00000121774.18,KHDRBS1,-0.03254496625372447,0.8451022772363482,0.24954652458212803,0.14356895813295875,Not significant
ENSG00000072571.20,HMMR,0.06423361580086893,0.845321400791063,0.17823777022557322,0.5071346447531037,Not significant
ENSG00000060642.12,PIGV,-0.08216265473722636,0.8453772938264914,0.6323337494638843,0.2504603447681004,Not significant
ENSG00000087206.17,UIMC1,-0.05226326141866441,0.8453772938264914,-0.31290293868700364,0.31687339109359336,Not significant
ENSG00000280202.1,NA,-0.09952288251528728,0.8457164421858957,0.00984723968482412,0.9920461677691969,Not significant
ENSG00000163933.11,RFT1,0.05904144156850285,0.8461460574587484,-0.4351826184214492,0.4556802920551996,Not significant
ENSG00000138785.16,INTS12,0.06209345203385887,0.846178158012426,-0.3744325445596118,0.5644536217964006,Not significant
ENSG00000132155.14,RAF1,-0.04520810911972508,0.846178158012426,-0.4587316245480193,0.3665762190679963,Not significant
ENSG00000143970.18,ASXL2,-0.06589492923391688,0.846178158012426,0.36565380882425785,0.08652000366415272,Not significant
ENSG00000138658.16,ZGRF1,0.10113590681457243,0.846178158012426,0.388400966539741,0.39119169427729694,Not significant
ENSG00000139719.12,VPS33A,-0.05336869363635978,0.846178158012426,-0.13649077648043292,0.7084393265717656,Not significant
ENSG00000184677.18,ZBTB40,0.0664118012217807,0.846178158012426,-0.4322549999124245,0.28253522015950244,Not significant
ENSG00000280739.7,ENTPD3-AS1,0.1473574633644518,0.846178158012426,-0.24714664206992945,0.7106252461227263,Not significant
ENSG00000121644.19,DESI2,-0.0487436231726449,0.846515323579248,0.4559272906334577,0.13148566584284546,Not significant
ENSG00000123124.14,WWP1,-0.04779102922258407,0.8465743696975699,0.0452649542845182,0.8833629479539467,Not significant
ENSG00000140299.14,BNIP2,0.03801854516377785,0.8465743696975699,0.22569228573918013,0.285489795884663,Not significant
ENSG00000275052.5,PPP4R3B,-0.0426642527429685,0.8470907467915975,-0.02893778121717545,0.9190624404635832,Not significant
ENSG00000173275.13,ZNF449,0.10918012044483412,0.8471288985617427,0.5140246227131052,0.32384249375682744,Not significant
ENSG00000183336.9,BOLA2,-1.6084213475776103,0.8471938058575224,-2.080184334877562,0.5549085722037124,Not significant
ENSG00000197182.17,MIRLET7BHG,0.2502469301871604,0.8475795465022696,0.0626355418118317,0.9446963024508016,Not significant
ENSG00000204519.11,ZNF551,0.05809334624570065,0.8476409046497553,0.3713787414616194,0.3809695238756986,Not significant
ENSG00000270231.5,NBPF8,0.10936655241637978,0.8476409046497553,-0.5640110058317093,0.01912826566686828,KO only
ENSG00000136811.17,ODF2,-0.05611232160241712,0.8476584933116837,-7.294677658049617e-4,0.9986877746949502,Not significant
ENSG00000121988.18,ZRANB3,-0.19085819945785268,0.8478980959239729,-0.40227858301454367,0.6736737759087217,Not significant
ENSG00000283554.2,LINC02341,-0.33486059359140824,0.8483832777500073,1.0757380500219509,0.22932998455103437,Not significant
ENSG00000104221.14,BRF2,0.09714728188831948,0.8483832777500073,-0.01427658617628608,0.990855335125588,Not significant
ENSG00000172671.20,ZFAND4,0.0991139843093263,0.8483832777500073,-0.9762557189864596,0.24358660158530623,Not significant
ENSG00000177054.14,ZDHHC13,0.0754467197705285,0.8485235934854685,-0.5286906097845878,0.558034543995024,Not significant
ENSG00000069509.6,FUNDC1,-0.08747075277036451,0.8485235934854685,0.06001116911926127,0.8957966778992761,Not significant
ENSG00000112335.15,SNX3,0.05436961602152336,0.8486023810035455,0.3296469405409468,0.1774485763306226,Not significant
ENSG00000162298.19,SYVN1,0.04786729245785341,0.8486117157670249,0.12661851121401102,0.865953191572454,Not significant
ENSG00000291151.2,NSUN5P1,-0.19980490189310224,0.8486779485774338,-0.5166337896784517,0.16540684392450652,Not significant
ENSG00000177700.6,POLR2L,0.06717302165903082,0.8486779485774338,-0.5680143488819279,0.1672408618509146,Not significant
ENSG00000166575.17,TMEM135,0.05345460659486638,0.8486779485774338,0.3727290762499018,0.3455168161048199,Not significant
ENSG00000182287.15,AP1S2,-0.05939331250808603,0.848695643281941,-0.1477261801556047,0.53593151910057,Not significant
ENSG00000095564.15,BTAF1,-0.05431379622453462,0.8489608613813309,-0.0708329145454837,0.8016313980468013,Not significant
ENSG00000183718.6,TRIM52,0.09083343893709296,0.8500367054920202,0.0130808812545619,0.9787867825994802,Not significant
ENSG00000256087.7,ZNF432,0.10204159427724316,0.8500367054920202,-0.2987957797407378,0.6597891044095249,Not significant
ENSG00000291136.2,RABGEF1P1,-0.07414837327003265,0.8500367054920202,0.4044557768313313,0.3681210492680713,Not significant
ENSG00000164190.19,NIPBL,0.16989495274515695,0.8500367054920202,0.21471958714581257,0.21774790814258907,Not significant
ENSG00000113300.13,CNOT6,0.03846738332327311,0.8500367054920202,0.15143043511757964,0.5855812862181959,Not significant
ENSG00000169375.17,SIN3A,0.03693314776343372,0.8500367054920202,0.36438914055292576,0.16523972949860163,Not significant
ENSG00000100479.14,POLE2,-0.09729561224968684,0.8500367054920202,-0.8183904526140704,0.2819303984411154,Not significant
ENSG00000290376.2,HERC2P3,0.5746580149327081,0.8500367054920202,-0.3859655866020035,0.6721513431809121,Not significant
ENSG00000124279.12,FASTKD3,-0.0989298478489122,0.8500367054920202,-0.1624574083026021,0.8254835254608909,Not significant
ENSG00000169621.11,APLF,0.25293351384994134,0.8503455755294813,0.6270008820813449,0.3593598018846262,Not significant
ENSG00000154001.14,PPP2R5E,-0.04399287782099932,0.8503715663422311,0.10047228031310614,0.6586821259912712,Not significant
ENSG00000102384.14,CENPI,-0.0661496329158066,0.8504652886781767,0.7105037388648738,0.03804057383235366,KO only
ENSG00000213380.16,COG8,-0.06526159581916074,0.8506481509041164,-0.04765688700477773,0.961390532249297,Not significant
ENSG00000103037.12,SETD6,0.12966549723855034,0.8509687503429904,-0.7246418253323252,0.21701122985216365,Not significant
ENSG00000042088.14,TDP1,0.04238853350614839,0.8511095295927605,0.11325497551348782,0.783340933284359,Not significant
ENSG00000175582.20,RAB6A,-0.03686422790698143,0.8512596675088699,0.2525865562866951,0.3258853158234092,Not significant
ENSG00000100258.18,LMF2,-0.06046296093673076,0.8512596675088699,-0.5978992019859691,0.3591140562939867,Not significant
ENSG00000165175.17,MID1IP1,0.04854203011166819,0.8514088623328189,-0.02506385125877606,0.95459669498586,Not significant
ENSG00000089234.16,BRAP,0.04986584692791418,0.8514574117930674,0.24605265078076283,0.5628691962000778,Not significant
ENSG00000089685.15,BIRC5,0.06413475087321115,0.8514707992255038,0.2571851946411003,0.32415506779560144,Not significant
ENSG00000164327.14,RICTOR,0.0591669514788682,0.8516890806734149,0.12827268297035976,0.6544087197857541,Not significant
ENSG00000130449.6,ZSWIM6,0.13151110507371375,0.8517172360224536,-0.06730307904471443,0.9397023975316972,Not significant
ENSG00000183624.14,HMCES,-0.04242954390210542,0.8517393859642164,-0.00435508858627239,0.991991808541732,Not significant
ENSG00000109917.11,ZPR1,-0.05036842936614169,0.852010973995459,-0.05378271581233817,0.9416580796254902,Not significant
ENSG00000182858.14,ALG12,-0.06814536551335779,0.852010973995459,-0.0804463167990074,0.9342990033774512,Not significant
ENSG00000106479.11,ZNF862,-0.07802542320426273,0.852010973995459,0.02914578430682051,0.9756889348772276,Not significant
ENSG00000100034.14,PPM1F,-0.06944606523430001,0.852010973995459,-0.7492410625591212,0.39119169427729694,Not significant
ENSG00000171241.9,SHCBP1,0.06571161092101463,0.852010973995459,0.24190578428440343,0.5684373508589842,Not significant
ENSG00000170606.16,HSPA4,0.03391218980513059,0.852010973995459,0.05843294665899513,0.8456222238516862,Not significant
ENSG00000118965.16,WDR35,-0.09541784456639542,0.8520939120488881,-0.2684830414599436,0.788039717268244,Not significant
ENSG00000120837.8,NFYB,0.06767812243533441,0.8520939120488881,0.2127945058486274,0.4916398295613276,Not significant
ENSG00000290560.2,GUSBP3,-0.2034141206687485,0.8520939120488881,0.1442840123334996,0.8840538276912915,Not significant
ENSG00000198743.7,SLC5A3,0.0540299848677306,0.8521223673826508,0.0582146258360501,0.8425296842196607,Not significant
ENSG00000305205.1,NA,-0.4809435141026471,0.8521223673826508,-0.21165574117298175,0.7998909593258122,Not significant
ENSG00000238121.8,LINC00426,-0.08729141079885533,0.8522843842940483,-0.22505360342715872,0.654708356275611,Not significant
ENSG00000277075.4,H2AC8,-0.3467673250831785,0.8524599827379578,-0.25778232331304224,0.8074686802929428,Not significant
ENSG00000183597.16,TANGO2,-0.0675088425646575,0.8524599827379578,-0.3157927197980544,0.7905284503734443,Not significant
ENSG00000149781.14,FERMT3,-0.04183173157238318,0.8524946383463679,0.03478440515661127,0.9471603853182368,Not significant
ENSG00000293427.2,PI4KAP2,0.1755653179397118,0.8524946383463679,-0.0475165744670322,0.937868477863523,Not significant
ENSG00000272602.6,ZNF595,0.1149375063201764,0.8524946383463679,-0.3693278146905086,0.7730221788137009,Not significant
ENSG00000289985.2,NA,-0.24807829530148184,0.8524946383463679,-0.9503729212726476,0.35400652383587095,Not significant
ENSG00000055609.21,KMT2C,-0.15679867152658336,0.8525346480255754,0.1744709906072168,0.37599763813154463,Not significant
ENSG00000183726.11,TMEM50A,-0.04222388356136807,0.8528520903660197,-0.0947159609439804,0.7477894233615386,Not significant
ENSG00000156531.18,PHF6,-0.04921885171442439,0.853298307154069,0.33446966826603125,0.14036313505922832,Not significant
ENSG00000164211.13,STARD4,0.05397525364542782,0.8534465199379757,1.1317844807457575,0.13790605839446163,Not significant
ENSG00000132963.9,POMP,-0.05997811686335662,0.8539524178792376,0.05741105765071799,0.8064392065343521,Not significant
ENSG00000156256.15,USP16,0.04432497769026186,0.8539570942024286,0.05200695588449688,0.8413693987655949,Not significant
ENSG00000116157.6,GPX7,0.07528540622314873,0.8540869840716115,-0.20640247656576732,0.649663560603117,Not significant
ENSG00000169217.9,CD2BP2,0.04665577297295215,0.8540869840716115,-0.7155063293917283,0.09798810887798932,Not significant
ENSG00000196236.13,XPNPEP3,0.12561910151842687,0.8540869840716115,-0.7280393759784869,0.25271888668809755,Not significant
ENSG00000242259.9,C22orf39,-0.053187519434904,0.8541623449257805,-0.01202878172778977,0.9779608964853398,Not significant
ENSG00000102119.12,EMD,0.0695763126105651,0.8541955488744934,-0.33323913374458,0.527907138653324,Not significant
ENSG00000274422.1,NA,0.5450953195114504,0.8543400382414751,0.5521198299753235,0.00693047960556403,KO only
ENSG00000106682.16,EIF4H,-0.03675644111034912,0.8547432955900486,0.544786788531711,0.02525133051181393,KO only
ENSG00000197694.19,SPTAN1,-0.04937310219282907,0.8553109309612033,-0.1840916482662256,0.6586821259912712,Not significant
ENSG00000048649.14,RSF1,0.06525883689315926,0.8554753588007997,0.19157875109555975,0.3393660866641009,Not significant
ENSG00000181938.14,GINS3,0.07910157563556458,0.8554753588007997,-0.16042563031588378,0.8074477527237841,Not significant
ENSG00000176371.14,ZSCAN2,0.09369594317684143,0.8555216680302131,0.13256926147781,0.9145412339616932,Not significant
ENSG00000118193.12,KIF14,0.07878969783600877,0.855766560840376,0.14666796917097114,0.5516123918700899,Not significant
ENSG00000159884.12,CCDC107,0.06142438186202349,0.855766560840376,0.6161624161273781,0.20595930494186612,Not significant
ENSG00000173020.11,GRK2,0.03479454945620029,0.855766560840376,-0.00392047732127575,0.992414226799838,Not significant
ENSG00000292366.1,VAMP7,-0.09305188610948428,0.855766560840376,-0.1791510980972754,0.7397700884844566,Not significant
ENSG00000152439.13,ZNF773,0.09141276745362706,0.855766560840376,0.9533332419964078,0.1829631661610727,Not significant
ENSG00000243335.10,KCTD7,0.05078766809024851,0.855766560840376,0.08081686597440783,0.8024301111882375,Not significant
ENSG00000135951.16,TSGA10,-0.3177217809852445,0.855975689929857,-1.4243032904737958,0.07513039789312011,Not significant
ENSG00000224870.10,MRPL20-AS1,-0.09057309292352538,0.85643880562597,-0.10916670912770864,0.88528204280582945,Not significant
ENSG00000165525.18,NEMF,-0.06742806806195424,0.8564423036876421,-0.11950276473422208,0.6166960760330087,Not significant
ENSG00000125772.15,GPCPD1,0.07129593888403325,0.8565581128538008,0.05150919478168222,0.8990853597558514,Not significant
ENSG00000156509.14,FBXO43,0.15032360218139046,0.8566403178579954,-0.2969588095734898,0.6034852231058664,Not significant
ENSG00000131375.10,CAPN7,0.04429433366573924,0.8566660485826338,0.2034114530682181,0.4358369977352718,Not significant
ENSG00000116857.17,TMEM9,-0.0766283409801918,0.8567943778117416,0.5804277597611365,0.2783163386760895,Not significant
ENSG00000163348.4,PYGO2,0.04259865821925277,0.856874463386111,0.2548859954562786,0.6268222516205793,Not significant
ENSG00000137055.15,PLAA,0.04253434242761571,0.8570573330297115,0.3225802540127865,0.4257539353678217,Not significant
ENSG00000101928.13,MOSPD1,0.07660897838336457,0.8570735489056114,0.06061404876327449,0.9434615155052152,Not significant
ENSG00000197956.10,S100A6,-0.05009670179925463,0.857180729500673,-0.2353652633068475,0.20260327211723272,Not significant
ENSG00000215712.11,TMEM242,-0.07392211324650708,0.8579936393352645,0.08639704737988757,0.918963101315209,Not significant
ENSG00000185104.21,FAF1,0.04458629013944867,0.8580319009251343,-0.4493809492957401,0.39858199405767986,Not significant
ENSG00000071859.15,FAM50A,-0.05525259050601461,0.8580319009251343,-0.4121375574227608,0.5469515871412013,Not significant
ENSG00000038219.13,BOD1L1,0.2318150308512506,0.8580319009251343,0.03811237016430167,0.867914561159053,Not significant
ENSG00000155304.6,HSPA13,-0.04727791901992283,0.8580866385491233,0.27417968023170797,0.3256723400621429,Not significant
ENSG00000196498.15,NCOR2,-0.04140449566207756,0.8580909128875723,0.37954334928123024,0.21511144316591943,Not significant
ENSG00000166136.17,NDUFB8,0.04668190192832623,0.8580909128875723,0.1844833444770212,0.4130926250455548,Not significant
ENSG00000134690.11,CDCA8,-0.05045611371695336,0.8580909128875723,0.0664565238689734,0.8446519173421517,Not significant
ENSG00000116213.16,WRAP73,-0.08328249796670242,0.8580909128875723,-0.5176069086676569,0.4362238052223321,Not significant
ENSG00000130775.16,THEMIS2,-0.04927118334594047,0.8580909128875723,-0.2686569274686145,0.5613805999469496,Not significant
ENSG00000111247.15,RAD51AP1,0.07155168386095913,0.8581870735061035,0.5940447345891924,0.03843939286112285,KO only
ENSG00000163600.13,ICOS,-0.04315017809835231,0.858239409604431,-0.06742734501659992,0.8987980159122203,Not significant
ENSG00000136732.16,GYPC,0.04555780335005713,0.8583517779743695,0.09723073069929342,0.717055108034407,Not significant
ENSG00000145649.8,GZMA,0.05017418644737169,0.8585348398043512,-0.21273422479805187,0.3047069721210532,Not significant
ENSG00000143321.19,HDGF,-0.03680963821062595,0.858629412196473,0.00961275228682048,0.975187625818276,Not significant
ENSG00000149357.10,LAMTOR1,0.0445076740332388,0.8588227419655956,-0.0804166568574481,0.8299875011703932,Not significant
ENSG00000120029.13,ARMH3,-0.04911003671045983,0.8588227419655956,-0.14881092178132616,0.8466222258325863,Not significant
ENSG00000179409.11,GEMIN4,0.05727628709918689,0.8589117919514176,-0.11143599778799693,0.8880689918165378,Not significant
ENSG00000184900.16,SUMO3,-0.03874621274786652,0.8590380954510007,0.01664103821547385,0.951478678118342,Not significant
ENSG00000291073.2,NA,0.3152453304936579,0.8590380954510007,-0.12033858085448228,0.9366342201387108,Not significant
ENSG00000145016.17,RUBCN,0.04802487728853558,0.8590380954510007,0.01958147388176832,0.9717875202149824,Not significant
